id,title,author,category_id,description,img_url,isbn
23,Văn học Việt Nam hiện đại,Phong Lê,1,"Lý luân văn-học hiên đại Viêt-Nam, vê văn xuôi, văn học các dân tôc thiêu sô, vê đê tài công nhân, và qua các cuôc kháng chiên chông Pháp và Mý, cũng như văn học và hiên thưc, trên hành trình của thê ...",https://books.google.com/books/content?id=Pl5kAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UOM:39015061124528
24,Tổng tập văn học Việt Nam,Unknown,1,Selected works of Vietnamese authors from the 10th century to 1945....,https://books.google.com/books/content?id=htxZkcEuwVcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCBK:C074850848
25,"Phật học Việt Nam thời hiện đại: Bản chất, hội nhập và phát triển",Unknown,1,"“Phật học Việt Nam thời hiện đại: Bản chất, hội nhập và phát triển” là tuyển tập các bài nghiên cứu trong diễn đàn của hội thảo học thuật cùng tên nhằm đánh dấu 35 năm thành lập HVPGVN tại TP.HCM do H...",https://books.google.com/books/content?id=dEnWDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9786048928537
26,SIEU QUOC GIA VIET NAM,Duong Cao Pham,1,"SIEU QUOC GIA VIET NAM TAI HAI NGOAI la danh xung tac gia dung de goi Cong Dong Nguoi Viet Hai Ngoai The Ky 21, Thien Nien Ky Thu Ba. Tuyen tap nay duoc lua chon chung quanh hai van de chinh nguoi Vie...",https://books.google.com/books/content?id=kLO9DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781794701731
27,Văn học Việt Nam thế kỷ XX,Unknown,1,No description available...,https://books.google.com/books/content?id=QkdkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UOM:39015051632969
28,"Ngô Thì Nhậm, tác phẩm",Thì Nhậm Ngô,1,No description available...,https://books.google.com/books/content?id=cYNkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015051765348
29,Lịch sử văn học Việt Nam,Unknown,1,No description available...,https://books.google.com/books/content?id=_GVkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UOM:39015041810188
30,Văn học 11,Unknown,1,No description available...,https://books.google.com/books/content?id=YorzbACxbtIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924098278033
31,Tỏ̂ng tập văn học Việt Nam,Unknown,1,No description available...,https://books.google.com/books/content?id=6pkGAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCAL:B4053194
32,Từ điển văn học Việt Nam: Từ nguồn gốc đến hết thế kỷ XIX,Nguyên Ân Lại,1,No description available...,https://books.google.com/books/content?id=13UEXtrWZ-YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924095113373
33,Who's who in Vietnam,Unknown,1,No description available...,https://books.google.com/books/content?id=hhdXAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015035347593
34,Hậu khoa cử,Ben Tran,1,“Hậu khoa cử: Nam tính và thẩm mỹ hiện đại ở Việt Nam thời thuộc địa” – Công trình nghiên cứu hiếm hoi về nam giới ở Việt Nam thời thuộc địa. Nghiên cứu giới (gender studies) là một trong những khuynh...,https://books.google.com/books/content?id=bNONEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9786326044690
35,Lịch sử sử học Việt Nam,Unknown,1,No description available...,https://books.google.com/books/content?id=1UxQAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCBK:C066665477
36,Sài Gòn Một Thuở - Dân Ông Tạ Đó! - Tập 1,Cù Mai Công,1,"Trong Sài Gòn một thuở - “Dân Ông Tạ đó!” tập 1, chúng ta sẽ được chứng kiến những ngày đầu tiên cộng đồng Bắc 54 đến Sài Gòn và quá trình hình thành nên các giáo xứ như thế nào. Thú vị hơn, khi đi sâ...",https://books.google.com/books/content?id=Xq8KEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
37,Giáo trình lịch sử văn học Việt-Nam,Văn Nguyên Bùi,1,No description available...,https://books.google.com/books/content?id=TpRri5N_Y8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924021916964
38,Sơ thảo lịch sử văn học Việt Nam,Văn Tân,1,No description available...,https://books.google.com/books/content?id=VrfI6tehG_sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCBK:C059800708
39,Đại doàn kết,Unknown,1,No description available...,https://books.google.com/books/content?id=_yPpAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015085542754
40,Giáo trình lịch sử văn học Việt Nam,Văn Nguyên Bùi,1,No description available...,https://books.google.com/books/content?id=KBeIRFLln3QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924021916956
41,Self-help,Samuel Smiles,1,No description available...,https://books.google.com/books/content?id=6UYKAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015066078729
42,Self-care,Christopher Ziguras,1,This book examines the widespread cultural and political consequences of the proliferation of popular health advice. It provides a key theoretical contribution to the sociological study of health and ...,https://books.google.com/books/content?id=f3BFxgsd2DcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781134419685
43,The Astrological Guide to Self-Care,Constance Stellas,1,"Featuring activities to heal your mind, body, and soul, now you can find the perfect way to treat yourself as the stars intended with this astrological self-care guide. It’s time for a little “me” tim...",https://books.google.com/books/content?id=hR-_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781507212349
44,Cumulative List of Organizations Described in Section 170 (c) of the Internal Revenue Code of 1954,United States. Internal Revenue Service,1,No description available...,https://books.google.com/books/content?id=pSZZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015062223717
45,Cumulative List of Organizations Described in Section 170 (c) of the Internal Revenue Code of 1986,Unknown,1,No description available...,https://books.google.com/books/content?id=_dPhQ4820XwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,NYPL:33433016643771
46,Proceedings,Unknown,1,No description available...,https://books.google.com/books/content?id=PFo4AQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UCAL:$B608509
47,The Arena,Unknown,1,No description available...,https://books.google.com/books/content?id=MZNEAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UCAL:$B200198
48,The Chinese Recorder,Unknown,1,No description available...,https://books.google.com/books/content?id=9kJBAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CORNELL:31924079412650
49,Proceedings of the National Conference of Social Work at the ... Annual Session Held in ...,Unknown,1,No description available...,https://books.google.com/books/content?id=BY6rOqDnwQcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,IND:30000048951994
50,Roman Law Examination Guide,Joseph Alexander Shearwood,1,No description available...,https://books.google.com/books/content?id=Nrc0AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CORNELL:31924031151438
51,A Library of American Literature from Earliest Settlement to the Present Time,"Edmund Clarence Stedman, Ellen Mackay Hutchinson",1,No description available...,https://books.google.com/books/content?id=oJi0H4wfM5wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UIUC:30112003498075
52,The Law Student's Helper,"William Cyrus Sprague, Griffith Ogden Ellis, Frederick R. Austin",1,No description available...,https://books.google.com/books/content?id=QGgvAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:35112100240516
53,The Law of Torts,Sir John William Salmond,1,No description available...,https://books.google.com/books/content?id=6yo0AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:35112104606423
54,Presbyterian Survey,Unknown,1,No description available...,https://books.google.com/books/content?id=sCJXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UVA:X004827444
55,The Institution Quarterly,Unknown,1,No description available...,https://books.google.com/books/content?id=xGMeAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,MINN:31951000902112T
56,Mind and Body,Unknown,1,No description available...,https://books.google.com/books/content?id=MZgcAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,MINN:31951000850948Z
57,The Missionary Review of the World,Unknown,1,No description available...,https://books.google.com/books/content?id=L7Q2b6yZbYwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,RUTGERS:39030026839870
58,"Ecumenical Missionary Conference, New York, 1900",Unknown,1,No description available...,https://books.google.com/books/content?id=K4MTAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,STANFORD:36105070272427
59,Science and Industry,Unknown,1,No description available...,https://books.google.com/books/content?id=G2r2y012wk0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,HARVARD:HX6C2P
60,Bulletin of Elon College,Elon College,1,No description available...,https://books.google.com/books/content?id=5jNFAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UIUC:30112111861313
61,Ngọc Lam điền,Phú Đức,1,No description available...,https://via.placeholder.com/150,OCLC:63527846
62,Căn phòng khóa trái,Nguyẽ̂n Thanh Hoàng,1,No description available...,https://books.google.com/books/content?id=RZFZMr0syA8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
63,__ch C™ng K_ çn - T_ BíNH çM S_,Nguy_n-Xu‰n Ngh_a,1,"Nguyên tác: The Lacquer Screen Tác giả Robert H. Van Gulik Robert Hans Van Gulik là một học giả uyên bác của Hòa Lan, một nhà ngoại giao, một nhà ngữ học nói hơn 15 thứ tiếng, một tay thư pháp, chuyên...",https://books.google.com/books/content?id=tsSNDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780359487455
64,Ghi chép,Trịnh Lữ,1,No description available...,https://books.google.com/books/content?id=Z-GuEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9786044480046
65,1/14 : tiểu thuyết trinh thám,Hangyi Ning,1,No description available...,https://via.placeholder.com/150,OCLC:1140933206
66,"Lý luận phê bình văn học, nghệ thuật",Unknown,1,No description available...,https://books.google.com/books/content?id=fRuvSs8Yb_oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCBK:C088479976
67,Nỗi ám ảnh tuổi thơ,Nguyẽ̂n Thanh Hoàng,1,No description available...,https://books.google.com/books/content?id=KLUsX2i3iZQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
68,Tạp chí văn học,Unknown,1,No description available...,https://books.google.com/books/content?id=h-KXTC9RYocC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCLA:L0087504338
69,Gia Tai Cua Nguoi Tinh Thuc,TG Minh Thanh,1,"Gia tai cua Phat khong phai la cung vang dien ngoc hay nhung kien thuc cua the gian ma la cai thay ve su that, ve con duong cham dut kho dau, ve hanh phuc dich thuc trong doi song hien tai va tuong la...",https://books.google.com/books/content?id=0fW2CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781329915688
70,Một nhà trinh thám,Phạm Cao Củng,1,No description available...,https://via.placeholder.com/150,OCLC:1135279045
71,René Leys - Người tình trẻ trong Tử Cấm Thành,Victor Segalen,1,"Segalen không phải là một nhà văn được nhiều người biết đến. Dòng văn học lữ hành phương Tây, tiêu biểu là Loti, có xu hướng mô tả phương Đông như một mảnh đất đầy hứa hẹn để phát triển kinh tế du lịc...",https://books.google.com/books/content?id=_tHQEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
72,Chủ tịch Hồ Chí Minh với công cuộc xây dựng và bảo vệ tổ quốc,Chí Minh Hồ,1,No description available...,https://books.google.com/books/content?id=Ck1RAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCBK:C084895994
73,Đẩu số Chấp pháp,Ông Phúc Dụ,1,"Tác giả: ÔNG PHÚC DỤ Sinh năm 1943 tại huyện Nhân Đài tỉnh Gia Nghĩa Đài Loan, tốt nghiệp trường cảnh sát, là nhân viên cảnh sát, sau đó tốt nghiệp trường cảnh sát Trung ương (Cảnh đại), là điều tra v...",https://books.google.com/books/content?id=Slt_EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
74,Hồ Chí Minh toàn tập: 1930-1945,Chí Minh Hồ,1,President Ho Chi Minh completed works....,https://books.google.com/books/content?id=Hg-z2Z6PFwkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCBK:C056950706
75,Cái Ché̂t Bí Ả̂n,"Agatha Christie, Trịnh Ngọc Tuá̂n",1,No description available...,https://via.placeholder.com/150,OCLC:221940723
76,Từ điển giáo khoa tiếng Việt,Như Ý Nguyễn,1,No description available...,https://books.google.com/books/content?id=xd015m3NkLUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924098168325
77,Văn hữu,Unknown,1,No description available...,https://books.google.com/books/content?id=yEUAAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015026500747
78,"Nguyễn Thái Học, 1902-1930",Nhượng Tống,1,No description available...,https://books.google.com/books/content?id=Tp9GAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015002676297
79,Hồ Chí Minh về nghệ thuật quân sự,Unknown,1,No description available...,https://books.google.com/books/content?id=KWF6oYMTS-8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924125677306
80,Những vá̂n đè̂ văn học và ngôn ngữ học,Xuân Vĩnh Lê,1,No description available...,https://books.google.com/books/content?id=eA3oH6RWCQQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCR:31210022016230
81,Tạp chí cộng sản,Unknown,1,No description available...,https://books.google.com/books/content?id=GouaAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UCAL:B4416395
82,Thông tin khoa học xã hội,Unknown,1,No description available...,https://books.google.com/books/content?id=18sr7O9qk0YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCLA:L0091154674
83,Những luận cứ khoa học về đổi mới chính sách xã hội đối với giai cấp công nhân và thợ thủ công Việt Nam,Unknown,1,"Hai mươi năm luận cứ khoa học vè̂ các quan điẻ̂m lý luận, phương pháp luận, nhận thức thực tiẽ̂n, tư duy hoạch định chính sách, tư tưởng chính sách, mô hình và nội dung cơ bản của chính sách, mô hình ...",https://books.google.com/books/content?id=2rz1WES1OjcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,WISC:89061389847
84,"Định hướng chiến lược phát triển khoa học và công nghệ khu vực kinh tế hợp tác, hợp tác xã đến năm 2020",Xuân Hiên Nguyễn (Writer on economics),1,Strategy orientation on the science and technology development in the economic cooperative sector in Vietnam....,https://books.google.com/books/content?id=eNU3upW2OMEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,UCR:31210024627091
85,Những vấn đề cơ bản về quản lý khoa học và công nghệ,Minh Cương Đỗ,1,No description available...,https://books.google.com/books/content?id=acfaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UOM:39015040888946
86,Cơ sở khoa học của một số vấn đề trong chiến lược phát triển kinh tế-xã hội Việt Nam đến năm 2010 và tầm nhìn 2020,Unknown,1,No description available...,https://books.google.com/books/content?id=ibTsAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UOM:39015051502261
87,Trời nam,Unknown,1,No description available...,https://books.google.com/books/content?id=cE09AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015031488268
88,Một só̂ vá̂n đè̂ vè̂ chính sách phát triẻ̂n khoa học và công nghệ,Unknown,1,No description available...,https://books.google.com/books/content?id=5EG_oVltkeQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924075154025
89,Quan hệ giữa phát triển khoa học và công nghệ với phát triển kinh tế xã hội trong công nghiệp hóa và hiện đại hóa ở Việt Nam,Danh Sơn,1,No description available...,https://books.google.com/books/content?id=MpmRPJJLHWEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924087130146
90,"Đông, tây, nội-khoa-học giảng-nghĩa",Trần Đức Tâm,1,No description available...,https://books.google.com/books/content?id=N4MHTGjSeSgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924007045101
91,Quê hương,Unknown,1,No description available...,https://books.google.com/books/content?id=jBw-AQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UCAL:$B444976
92,Cuốn Chʾi Dẫn 1966,Học-viện quốc-gia hành-chánh (Vietnam),1,No description available...,https://books.google.com/books/content?id=u7Evf6cp-J4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,WISC:89087657540
93,Hội thảo khoa học quốc tế quan hệ Việt Nam-Iran trong bối cảnh toàn cầu mới,Unknown,1,No description available...,https://books.google.com/books/content?id=GGwPSQ3Zn6sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924120894534
94,Tạp chí hoạt động khoa học,Unknown,1,No description available...,https://books.google.com/books/content?id=MVwPAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UOM:39015081476452
95,Tuyển tập tác phẩm,Cảnh Toàn Nguyễn,1,No description available...,https://books.google.com/books/content?id=56acAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UOM:39015051582339
96,Khoa học và Công nghệ thế giới,Bộ Khoa học và Công nghệ,1,"Khoa học, công nghệ và công nghiệp, triển vọng khoa học, nguồn nhân lực. Khoa học và công nghiệp các nước, Hoa Kỳ, Pháp, Đức .......",https://via.placeholder.com/150,OCLC:952473710
97,"Lịch sử thế giới hiện đại, 1917-1995",Anh Thái Nguyễn,1,No description available...,https://books.google.com/books/content?id=q7mdVMujhToC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924118232796
98,Nghiên cứu Đông Nam Á,Unknown,1,No description available...,https://books.google.com/books/content?id=yq6A4ITrkioC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924107444881
99,Lịch tài liệu,Unknown,1,No description available...,https://books.google.com/books/content?id=0hH6mHa4_SkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UCBK:C046863303
100,Triết-lý đã đi đến đâu?,Đức Thảo Trần,1,No description available...,https://books.google.com/books/content?id=GGMkQdFUguoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,CORNELL:31924005628502
